Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-08-18T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250818C00646000,Equity Option,Removal of 1.0 XSP 08/18/25 Call 646.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/18/25,646.0,CALL,,0.00,USD
2025-08-18T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250818C00645000,Equity Option,Removal of 1.0 XSP 08/18/25 Call 645.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/18/25,645.0,CALL,,0.00,USD
2025-08-18T16:18:39+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250818C00646000,Equity Option,Bought 1 XSP 08/18/25 Call 646.00 @ 0.16,-16.00,1,-16.00,-1.00,-0.12,100,XSP,XSP,8/18/25,646.0,CALL,401865550,-17.12,USD
2025-08-18T16:18:39+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250818C00645000,Equity Option,Sold 1 XSP 08/18/25 Call 645.00 @ 0.45,45.00,1,45.00,-1.00,-0.12,100,XSP,XSP,8/18/25,645.0,CALL,401865550,43.88,USD
2025-08-18T14:57:24+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 E3AQ5 250818P6450,Future Option,Sold 1 /ESU5 E3AQ5 08/18/25 Put 6450.00 @ 4.25,212.50,1,212.50,-1.25,-0.87,1,"./ESU5 E3AQ5 ",/ESU5,8/18/25,6450.0,PUT,401803488,210.38,USD
2025-08-18T14:57:24+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 E3AQ5 250818P6460,Future Option,Bought 1 /ESU5 E3AQ5 08/18/25 Put 6460.00 @ 7.35,-367.50,1,-367.50,-1.25,-0.87,1,"./ESU5 E3AQ5 ",/ESU5,8/18/25,6460.0,PUT,401803488,-369.62,USD
2025-08-18T14:49:32+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 E3AQ5 250818P6450,Future Option,Bought 1 /ESU5 E3AQ5 08/18/25 Put 6450.00 @ 2.75,-137.50,1,-137.50,-1.25,-0.87,1,"./ESU5 E3AQ5 ",/ESU5,8/18/25,6450.0,PUT,401794884,-139.62,USD
2025-08-18T14:49:32+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 E3AQ5 250818P6460,Future Option,Sold 1 /ESU5 E3AQ5 08/18/25 Put 6460.00 @ 4.8,240.00,1,240.00,-1.25,-0.87,1,"./ESU5 E3AQ5 ",/ESU5,8/18/25,6460.0,PUT,401794884,237.88,USD
2025-08-16T22:38:51+0100,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,0.00,0,,--,0.00,,,,,,,,0.00,USD
2025-08-15T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250815C00647000,Equity Option,Removal of 1.0 XSP 08/15/25 Call 647.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/15/25,647.0,CALL,,0.00,USD
2025-08-15T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250815C00646000,Equity Option,Removal of 1.0 XSP 08/15/25 Call 646.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/15/25,646.0,CALL,,0.00,USD
2025-08-15T16:02:47+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250815C00647000,Equity Option,Bought 1 XSP 08/15/25 Call 647.00 @ 0.24,-24.00,1,-24.00,-1.00,-0.12,100,XSP,XSP,8/15/25,647.0,CALL,401571730,-25.12,USD
2025-08-15T16:02:47+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250815C00646000,Equity Option,Sold 1 XSP 08/15/25 Call 646.00 @ 0.55,55.00,1,55.00,-1.00,-0.12,100,XSP,XSP,8/15/25,646.0,CALL,401571730,53.88,USD
2025-08-15T14:34:10+0100,Trade,Sell to Close,SELL_TO_CLOSE,RBLX  250919C00140000,Equity Option,Sold 1 RBLX 09/19/25 Call 140.00 @ 0.81,81.00,1,81.00,0.00,-0.12,100,RBLX,RBLX,9/19/25,140.0,CALL,401481869,80.88,USD
2025-08-15T14:34:10+0100,Trade,Buy to Close,BUY_TO_CLOSE,RBLX  250919C00135000,Equity Option,Bought 1 RBLX 09/19/25 Call 135.00 @ 1.27,-127.00,1,-127.00,0.00,-0.12,100,RBLX,RBLX,9/19/25,135.0,CALL,401481869,-127.12,USD
2025-08-14T22:00:00+0100,Receive Deliver,Exercise,,SPXW  250814C06435000,Equity Option,Removal of option due to exercise,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/14/25,6435.0,CALL,,0.00,USD
2025-08-14T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,SPXW  250814C06435000,Equity Option,Cash settlement of SPXW  250814C06435000,"3,354.00",1,"3,354.00",--,-5.00,100,SPXW,SPX,8/14/25,6435.0,CALL,,"3,349.00",USD
2025-08-14T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250814C06440000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/14/25,6440.0,CALL,,0.00,USD
2025-08-14T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250814C06440000,Equity Option,Cash settlement of SPXW  250814C06440000,"-2,854.00",1,"-2,854.00",--,-5.00,100,SPXW,SPX,8/14/25,6440.0,CALL,,"-2,859.00",USD
2025-08-14T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250814P00645000,Equity Option,Removal of 1.0 XSP 08/14/25 Put 645.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/14/25,645.0,PUT,,0.00,USD
2025-08-14T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250814P00644000,Equity Option,Removal of 1.0 XSP 08/14/25 Put 644.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/14/25,644.0,PUT,,0.00,USD
2025-08-14T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250814P06435000,Equity Option,Removal of 1.0 SPX 08/14/25 Put 6435.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/14/25,6435.0,PUT,,0.00,USD
2025-08-14T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,SPXW  250814P06440000,Equity Option,Removal of 1.0 SPX 08/14/25 Put 6440.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/14/25,6440.0,PUT,,0.00,USD
2025-08-14T16:55:12+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250814P00645000,Equity Option,Sold 1 XSP 08/14/25 Put 645.00 @ 0.62,62.00,1,62.00,-1.00,-0.12,100,XSP,XSP,8/14/25,645.0,PUT,401335210,60.88,USD
2025-08-14T16:55:12+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250814P00644000,Equity Option,Bought 1 XSP 08/14/25 Put 644.00 @ 0.37,-37.00,1,-37.00,-1.00,-0.12,100,XSP,XSP,8/14/25,644.0,PUT,401335210,-38.12,USD
2025-08-14T15:50:40+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250814C06440000,Equity Option,Sold 1 SPX 08/14/25 Call 6440.00 @ 33.23,"3,323.00",1,"3,323.00",-1.00,-0.77,100,SPXW,SPX,8/14/25,6440.0,CALL,401298492,"3,321.23",USD
2025-08-14T15:50:40+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250814C06435000,Equity Option,Bought 1 SPX 08/14/25 Call 6435.00 @ 37.98,"-3,798.00",1,"-3,798.00",-1.00,-0.77,100,SPXW,SPX,8/14/25,6435.0,CALL,401298492,"-3,799.77",USD
2025-08-14T14:49:10+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250814P06435000,Equity Option,Bought 1 SPX 08/14/25 Put 6435.00 @ 5.32,-532.00,1,-532.00,-1.00,-0.77,100,SPXW,SPX,8/14/25,6435.0,PUT,401245018,-533.77,USD
2025-08-14T14:49:10+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250814P06440000,Equity Option,Sold 1 SPX 08/14/25 Put 6440.00 @ 6.42,642.00,1,642.00,-1.00,-0.77,100,SPXW,SPX,8/14/25,6440.0,PUT,401245018,640.23,USD
2025-08-13T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250813C00649000,Equity Option,Removal of 1.0 XSP 08/13/25 Call 649.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/13/25,649.0,CALL,,0.00,USD
2025-08-13T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250813C00647000,Equity Option,Removal of 1.0 XSP 08/13/25 Call 647.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/13/25,647.0,CALL,,0.00,USD
2025-08-13T16:42:04+0100,Trade,Buy to Open,BUY_TO_OPEN,RBLX  250919C00140000,Equity Option,Bought 1 RBLX 09/19/25 Call 140.00 @ 2.33,-233.00,1,-233.00,-1.00,-0.12,100,RBLX,RBLX,9/19/25,140.0,CALL,401047928,-234.12,USD
2025-08-13T16:42:04+0100,Trade,Sell to Open,SELL_TO_OPEN,RBLX  250919C00135000,Equity Option,Sold 1 RBLX 09/19/25 Call 135.00 @ 3.50,350.00,1,350.00,-1.00,-0.12,100,RBLX,RBLX,9/19/25,135.0,CALL,401047928,348.88,USD
2025-08-13T15:50:15+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250813C00649000,Equity Option,Bought 1 XSP 08/13/25 Call 649.00 @ 0.05,-5.00,1,-5.00,-1.00,-0.12,100,XSP,XSP,8/13/25,649.0,CALL,401021212,-6.12,USD
2025-08-13T15:50:15+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250813C00647000,Equity Option,Sold 1 XSP 08/13/25 Call 647.00 @ 0.33,33.00,1,33.00,-1.00,-0.12,100,XSP,XSP,8/13/25,647.0,CALL,401021212,31.88,USD
2025-08-13T14:41:22+0100,Trade,Sell to Open,SELL_TO_OPEN,ADBE  250919C00390000,Equity Option,Sold 1 ADBE 09/19/25 Call 390.00 @ 5.01,501.00,1,501.00,-1.00,-0.12,100,ADBE,ADBE,9/19/25,390.0,CALL,400947626,499.88,USD
2025-08-13T14:41:22+0100,Trade,Sell to Open,SELL_TO_OPEN,ADBE  250919P00305000,Equity Option,Sold 1 ADBE 09/19/25 Put 305.00 @ 6.57,657.00,1,657.00,-1.00,-0.12,100,ADBE,ADBE,9/19/25,305.0,PUT,400947626,655.88,USD
2025-08-13T14:41:22+0100,Trade,Buy to Open,BUY_TO_OPEN,ADBE  250919C00395000,Equity Option,Bought 1 ADBE 09/19/25 Call 395.00 @ 4.29,-429.00,1,-429.00,-1.00,-0.12,100,ADBE,ADBE,9/19/25,395.0,CALL,400947626,-430.12,USD
2025-08-13T14:41:22+0100,Trade,Buy to Open,BUY_TO_OPEN,ADBE  250919P00300000,Equity Option,Bought 1 ADBE 09/19/25 Put 300.00 @ 5.56,-556.00,1,-556.00,-1.00,-0.12,100,ADBE,ADBE,9/19/25,300.0,PUT,400947626,-557.12,USD
2025-08-12T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250812P00640000,Equity Option,Removal of 1.0 XSP 08/12/25 Put 640.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/12/25,640.0,PUT,,0.00,USD
2025-08-12T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250812P00641000,Equity Option,Removal of 1.0 XSP 08/12/25 Put 641.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/12/25,641.0,PUT,,0.00,USD
2025-08-12T15:54:47+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250812P00641000,Equity Option,Sold 1 XSP 08/12/25 Put 641.00 @ 0.67,67.00,1,67.00,-1.00,-0.12,100,XSP,XSP,8/12/25,641.0,PUT,400728558,65.88,USD
2025-08-12T15:54:47+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250812P00640000,Equity Option,Bought 1 XSP 08/12/25 Put 640.00 @ 0.42,-42.00,1,-42.00,-1.00,-0.12,100,XSP,XSP,8/12/25,640.0,PUT,400728558,-43.12,USD
2025-08-11T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250811C00639000,Equity Option,Removal of 1.0 XSP 08/11/25 Call 639.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/11/25,639.0,CALL,,0.00,USD
2025-08-11T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250811C00640000,Equity Option,Removal of 1.0 XSP 08/11/25 Call 640.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/11/25,640.0,CALL,,0.00,USD
2025-08-11T17:50:03+0100,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  250811C06405000,Equity Option,Sold 1 SPX 08/11/25 Call 6405.00 @ 1.89,189.00,1,189.00,0.00,-0.77,100,SPXW,SPX,8/11/25,6405.0,CALL,400418516,188.23,USD
2025-08-11T17:50:03+0100,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  250811C06395000,Equity Option,Bought 1 SPX 08/11/25 Call 6395.00 @ 5.49,-549.00,1,-549.00,0.00,-0.77,100,SPXW,SPX,8/11/25,6395.0,CALL,400418516,-549.77,USD
2025-08-11T17:50:03+0100,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  250811P06395000,Equity Option,Bought 1 SPX 08/11/25 Put 6395.00 @ 6.89,-689.00,1,-689.00,0.00,-0.77,100,SPXW,SPX,8/11/25,6395.0,PUT,400418516,-689.77,USD
2025-08-11T17:50:03+0100,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  250811P06385000,Equity Option,Sold 1 SPX 08/11/25 Put 6385.00 @ 3.24,324.00,1,324.00,0.00,-0.77,100,SPXW,SPX,8/11/25,6385.0,PUT,400418516,323.23,USD
2025-08-11T16:10:19+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250811C00639000,Equity Option,Sold 1 XSP 08/11/25 Call 639.00 @ 0.52,52.00,1,52.00,-1.00,-0.12,100,XSP,XSP,8/11/25,639.0,CALL,400468021,50.88,USD
2025-08-11T16:10:19+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250811C00640000,Equity Option,Bought 1 XSP 08/11/25 Call 640.00 @ 0.21,-21.00,1,-21.00,-1.00,-0.12,100,XSP,XSP,8/11/25,640.0,CALL,400468021,-22.12,USD
2025-08-11T15:06:37+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250811P06385000,Equity Option,Bought 1 SPX 08/11/25 Put 6385.00 @ 6.01,-601.00,1,-601.00,-1.00,-0.77,100,SPXW,SPX,8/11/25,6385.0,PUT,400418235,-602.77,USD
2025-08-11T15:06:37+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250811C06405000,Equity Option,Bought 1 SPX 08/11/25 Call 6405.00 @ 4.10,-410.00,1,-410.00,-1.00,-0.77,100,SPXW,SPX,8/11/25,6405.0,CALL,400418235,-411.77,USD
2025-08-11T15:06:37+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250811P06395000,Equity Option,Sold 1 SPX 08/11/25 Put 6395.00 @ 9.93,993.00,1,993.00,-1.00,-0.77,100,SPXW,SPX,8/11/25,6395.0,PUT,400418235,991.23,USD
2025-08-11T15:06:37+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250811C06395000,Equity Option,Sold 1 SPX 08/11/25 Call 6395.00 @ 8.23,823.00,1,823.00,-1.00,-0.77,100,SPXW,SPX,8/11/25,6395.0,CALL,400418235,821.23,USD
2025-08-09T21:25:46+0100,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-08-08T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250808P00637000,Equity Option,Removal of 1.0 XSP 08/08/25 Put 637.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/08/25,637.0,PUT,,0.00,USD
2025-08-08T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250808P00635000,Equity Option,Removal of 1.0 XSP 08/08/25 Put 635.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/08/25,635.0,PUT,,0.00,USD
2025-08-08T17:25:34+0100,Trade,Buy to Open,BUY_TO_OPEN,GLD   250919C00335000,Equity Option,Bought 1 GLD 09/19/25 Call 335.00 @ 1.38,-138.00,1,-138.00,-1.00,-0.12,100,GLD,GLD,9/19/25,335.0,CALL,400174600,-139.12,USD
2025-08-08T17:25:34+0100,Trade,Sell to Open,SELL_TO_OPEN,GLD   250919C00329000,Equity Option,Sold 1 GLD 09/19/25 Call 329.00 @ 2.19,219.00,1,219.00,-1.00,-0.12,100,GLD,GLD,9/19/25,329.0,CALL,400174600,217.88,USD
2025-08-08T17:25:34+0100,Trade,Sell to Open,SELL_TO_OPEN,GLD   250919P00300000,Equity Option,Sold 1 GLD 09/19/25 Put 300.00 @ 1.57,157.00,1,157.00,-1.00,-0.12,100,GLD,GLD,9/19/25,300.0,PUT,400174600,155.88,USD
2025-08-08T17:25:34+0100,Trade,Buy to Open,BUY_TO_OPEN,GLD   250919P00298000,Equity Option,Bought 1 GLD 09/19/25 Put 298.00 @ 1.26,-126.00,1,-126.00,-1.00,-0.12,100,GLD,GLD,9/19/25,298.0,PUT,400174600,-127.12,USD
2025-08-08T16:06:10+0100,Trade,Sell to Open,SELL_TO_OPEN,GOOGL 250919P00190000,Equity Option,Sold 1 GOOGL 09/19/25 Put 190.00 @ 3.12,312.00,1,312.00,-1.00,-0.12,100,GOOGL,GOOGL,9/19/25,190.0,PUT,400173542,310.88,USD
2025-08-08T16:06:10+0100,Trade,Buy to Open,BUY_TO_OPEN,GOOGL 250919P00185000,Equity Option,Bought 1 GOOGL 09/19/25 Put 185.00 @ 2.12,-212.00,1,-212.00,-1.00,-0.12,100,GOOGL,GOOGL,9/19/25,185.0,PUT,400173542,-213.12,USD
2025-08-08T15:34:12+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250808P00637000,Equity Option,Sold 1 XSP 08/08/25 Put 637.00 @ 0.37,37.00,1,37.00,-1.00,-0.12,100,XSP,XSP,8/08/25,637.0,PUT,400148403,35.88,USD
2025-08-08T15:34:12+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250808P00635000,Equity Option,Bought 1 XSP 08/08/25 Put 635.00 @ 0.17,-17.00,1,-17.00,-1.00,-0.12,100,XSP,XSP,8/08/25,635.0,PUT,400148403,-18.12,USD
2025-08-07T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250807C00638000,Equity Option,Removal of 1.0 XSP 08/07/25 Call 638.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/07/25,638.0,CALL,,0.00,USD
2025-08-07T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250807C00637000,Equity Option,Removal of 1.0 XSP 08/07/25 Call 637.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/07/25,637.0,CALL,,0.00,USD
2025-08-07T15:51:49+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250807C00638000,Equity Option,Bought 1 XSP 08/07/25 Call 638.00 @ 0.20,-20.00,1,-20.00,-1.00,-0.12,100,XSP,XSP,8/07/25,638.0,CALL,399876265,-21.12,USD
2025-08-07T15:51:49+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250807C00637000,Equity Option,Sold 1 XSP 08/07/25 Call 637.00 @ 0.40,40.00,1,40.00,-1.00,-0.12,100,XSP,XSP,8/07/25,637.0,CALL,399876265,38.88,USD
2025-08-06T22:00:00+0100,Money Movement,Deposit,,,,ACH DEPOSIT,"2,645.00",0,,--,0.00,,,,,,,,"2,645.00",USD
2025-08-05T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,XSP   250805C00632000,Equity Option,Removal of 1.0 XSP 08/05/25 Call 632.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/05/25,632.0,CALL,,0.00,USD
2025-08-05T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,XSP   250805C00633000,Equity Option,Removal of 1.0 XSP 08/05/25 Call 633.00 due to expiration.,0.00,1,0.00,--,0.00,100,XSP,XSP,8/05/25,633.0,CALL,,0.00,USD
2025-08-05T15:36:31+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250805C00632000,Equity Option,Sold 1 XSP 08/05/25 Call 632.00 @ 0.55,55.00,1,55.00,-1.00,-0.12,100,XSP,XSP,8/05/25,632.0,CALL,399298135,53.88,USD
2025-08-05T15:36:31+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250805C00633000,Equity Option,Bought 1 XSP 08/05/25 Call 633.00 @ 0.26,-26.00,1,-26.00,-1.00,-0.12,100,XSP,XSP,8/05/25,633.0,CALL,399298135,-27.12,USD
2025-08-05T14:54:05+0100,Trade,Sell to Open,SELL_TO_OPEN,SLV   250919C00035000,Equity Option,Sold 1 SLV 09/19/25 Call 35.00 @ 0.85,85.00,1,85.00,-1.00,-0.12,100,SLV,SLV,9/19/25,35.0,CALL,399255630,83.88,USD
2025-08-05T14:54:05+0100,Trade,Buy to Open,BUY_TO_OPEN,SLV   250919C00033000,Equity Option,Bought 1 SLV 09/19/25 Call 33.00 @ 1.84,-184.00,1,-184.00,-1.00,-0.12,100,SLV,SLV,9/19/25,33.0,CALL,399255630,-185.12,USD
2025-08-04T18:44:23+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250804C00633000,Equity Option,Sold 1 XSP 08/04/25 Call 633.00 @ 0.13,13.00,1,13.00,0.00,-0.12,100,XSP,XSP,8/04/25,633.0,CALL,399008118,12.88,USD
2025-08-04T18:44:23+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250804P00629000,Equity Option,Sold 1 XSP 08/04/25 Put 629.00 @ 0.09,9.00,1,9.00,0.00,-0.12,100,XSP,XSP,8/04/25,629.0,PUT,399008118,8.88,USD
2025-08-04T18:44:23+0100,Trade,Buy to Close,BUY_TO_CLOSE,XSP   250804C00631000,Equity Option,Bought 1 XSP 08/04/25 Call 631.00 @ 1.10,-110.00,1,-110.00,0.00,-0.12,100,XSP,XSP,8/04/25,631.0,CALL,399008118,-110.12,USD
2025-08-04T18:44:23+0100,Trade,Buy to Close,BUY_TO_CLOSE,XSP   250804P00631000,Equity Option,Bought 1 XSP 08/04/25 Put 631.00 @ 0.29,-29.00,1,-29.00,0.00,-0.12,100,XSP,XSP,8/04/25,631.0,PUT,399008118,-29.12,USD
2025-08-04T15:05:17+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250804P00629000,Equity Option,Bought 1 XSP 08/04/25 Put 629.00 @ 0.60,-60.00,1,-60.00,-1.00,-0.12,100,XSP,XSP,8/04/25,629.0,PUT,399007477,-61.12,USD
2025-08-04T15:05:17+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250804C00633000,Equity Option,Bought 1 XSP 08/04/25 Call 633.00 @ 0.34,-34.00,1,-34.00,-1.00,-0.12,100,XSP,XSP,8/04/25,633.0,CALL,399007477,-35.12,USD
2025-08-04T15:05:17+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250804P00631000,Equity Option,Sold 1 XSP 08/04/25 Put 631.00 @ 1.20,120.00,1,120.00,-1.00,-0.12,100,XSP,XSP,8/04/25,631.0,PUT,399007477,118.88,USD
2025-08-04T15:05:17+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250804C00631000,Equity Option,Sold 1 XSP 08/04/25 Call 631.00 @ 1.11,111.00,1,111.00,-1.00,-0.12,100,XSP,XSP,8/04/25,631.0,CALL,399007477,109.88,USD
2025-07-30T19:40:43+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 E5CN5 250730C6430,Future Option,Sold 1 /ESU5 E5CN5 07/30/25 Call 6430.00 @ 2.75,137.50,1,137.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6430.0,CALL,398176036,135.38,USD
2025-07-30T19:40:43+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 E5CN5 250730P6390,Future Option,Sold 1 /ESU5 E5CN5 07/30/25 Put 6390.00 @ 3.25,162.50,1,162.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6390.0,PUT,398176036,160.38,USD
2025-07-30T19:40:43+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 E5CN5 250730C6410,Future Option,Bought 1 /ESU5 E5CN5 07/30/25 Call 6410.00 @ 11.25,-562.50,1,-562.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6410.0,CALL,398176036,-564.62,USD
2025-07-30T19:40:43+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 E5CN5 250730P6410,Future Option,Bought 1 /ESU5 E5CN5 07/30/25 Put 6410.00 @ 8.5,-425.00,1,-425.00,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6410.0,PUT,398176036,-427.12,USD
2025-07-30T15:17:34+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 E5CN5 250730C6430,Future Option,Bought 1 /ESU5 E5CN5 07/30/25 Call 6430.00 @ 4.75,-237.50,1,-237.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6430.0,CALL,398051298,-239.62,USD
2025-07-30T15:17:34+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 E5CN5 250730P6390,Future Option,Bought 1 /ESU5 E5CN5 07/30/25 Put 6390.00 @ 5.75,-287.50,1,-287.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6390.0,PUT,398051298,-289.62,USD
2025-07-30T15:17:34+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 E5CN5 250730C6410,Future Option,Sold 1 /ESU5 E5CN5 07/30/25 Call 6410.00 @ 12.75,637.50,1,637.50,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6410.0,CALL,398051298,635.38,USD
2025-07-30T15:17:34+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 E5CN5 250730P6410,Future Option,Sold 1 /ESU5 E5CN5 07/30/25 Put 6410.00 @ 12.5,625.00,1,625.00,-1.25,-0.87,1,"./ESU5 E5CN5 ",/ESU5,7/30/25,6410.0,PUT,398051298,622.88,USD
2025-07-28T16:09:30+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 E4AN5 250728C6450,Future Option,Sold 1 /ESU5 E4AN5 07/28/25 Call 6450.00 @ 1.0,50.00,1,50.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6450.0,CALL,397518159,47.88,USD
2025-07-28T16:09:30+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 E4AN5 250728P6410,Future Option,Sold 1 /ESU5 E4AN5 07/28/25 Put 6410.00 @ 2.0,100.00,1,100.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6410.0,PUT,397518159,97.88,USD
